timestamp,part_id,couple_percage_nm,vitesse_rotation_rpm,nb_cycles_outil,usure_outil_pct,temperature_actuateur,micro_arrets
2023-10-26 23:53:32,P-Usine_B-000944,4.6,2438,445,88.8,39.0,1
2023-10-26 23:50:36,P-Usine_B-000945,4.54,2526,446,89.0,38.9,1
2023-10-26 23:51:53,P-Usine_B-000946,5.65,2531,447,89.2,38.9,0
2023-10-26 23:53:51,P-Usine_B-000947,5.07,2531,448,89.4,39.3,2
2023-10-27 00:00:13,P-Usine_B-000948,5.23,2515,449,89.6,43.5,1
2023-10-26 23:53:01,P-Usine_B-000949,4.33,2522,450,89.8,37.0,1
2023-10-26 23:55:54,P-Usine_B-000950,4.73,2509,451,90.0,42.8,1
2023-10-26 23:57:43,P-Usine_B-000951,4.7,2478,452,90.2,41.9,2
2023-10-26 23:57:43,P-Usine_B-000951,4.7,2478,452,90.2,41.9,2
2023-10-26 23:57:03,P-Usine_B-000952,4.1,2493,453,999.9,44.8,2
2023-10-26 23:57:01,P-Usine_B-000953,5.57,2468,454,90.6,38.4,0
2023-10-27 00:02:38,P-Usine_B-000954,4.86,2599,455,90.8,42.3,2
2023-10-27 00:02:31,P-Usine_B-000955,5.65,2551,456,91.0,43.7,1
2023-10-27 00:03:44,P-Usine_B-000956,4.65,2546,457,91.2,38.1,1
2023-10-27 00:07:47,P-Usine_B-000957,4.75,2527,458,,38.5,1
2023-10-27 00:04:30,P-Usine_B-000958,5.59,2506,459,91.6,38.0,2
2023-10-27 00:10:17,P-Usine_B-000959,,2512,460,91.8,37.4,0
2023-10-27 00:08:46,P-Usine_B-000960,999.9,2491,461,92.0,40.1,1
2023-10-27 00:10:30,P-Usine_B-000961,4.76,2514,462,92.2,42.0,2
2023-10-27 00:09:01,P-Usine_B-000962,4.4,2515,463,92.4,35.7,2
2023-10-27 00:10:17,P-Usine_B-000963,4.66,2503,464,92.6,35.2,1
2023-10-27 00:10:32,P-Usine_B-000964,5.63,2535,465,92.8,35.2,0
2023-10-27 00:16:42,P-Usine_B-000965,5.07,2577,466,93.0,44.3,2
2023-10-27 00:18:30,P-Usine_B-000966,4.25,2551,467,93.2,39.5,1
2023-10-27 00:18:30,P-Usine_B-000966,4.25,2551,467,93.2,39.5,1
2023-10-27 00:19:43,P-Usine_B-000967,5.59,2414,468,93.4,41.8,0
2023-10-27 00:14:57,P-Usine_B-000968,5.36,2527,469,93.6,42.8,1
2023-10-27 00:21:36,P-Usine_B-000969,4.02,2544,470,93.8,42.1,0
2023-10-27 00:13:42,P-Usine_B-000970,4.38,2496,471,94.0,38.6,1
2023-10-27 00:22:29,P-Usine_B-000971,4.21,2515,472,94.2,38.8,2
2023-10-27 00:23:13,P-Usine_B-000972,5.52,2423,473,94.4,35.9,1
2023-10-27 00:16:29,P-Usine_B-000973,4.53,2472,474,94.6,38.8,0
2023-10-27 00:19:32,P-Usine_B-000974,5.85,2427,475,94.8,39.3,1
2023-10-27 00:26:44,P-Usine_B-000975,4.19,2473,476,95.0,38.6,1
2023-10-27 00:28:21,P-Usine_B-000976,5.39,2480,477,95.2,36.2,2
2023-10-27 00:23:28,P-Usine_B-000977,4.2,2483,478,95.4,35.3,1
2023-10-27 00:26:30,P-Usine_B-000978,4.33,2434,479,95.6,44.6,1
2023-10-27 00:31:16,P-Usine_B-000979,5.1,2550,480,95.8,40.6,1
2023-10-27 00:31:25,P-Usine_B-000980,4.51,2470,481,96.0,39.5,0
2023-10-27 00:24:56,P-Usine_B-000981,5.57,2531,482,96.2,38.0,1
2023-10-27 00:26:06,P-Usine_B-000982,4.23,2507,483,96.4,36.1,0
2023-10-27 00:30:06,P-Usine_B-000983,5.32,,484,96.6,39.1,1
2023-10-27 00:36:08,P-Usine_B-000984,5.19,2476,485,96.8,39.2,1
2023-10-27 00:37:41,P-Usine_B-000985,5.72,2565,486,97.0,40.6,1
2023-10-27 00:34:06,P-Usine_B-000986,4.55,2488,487,97.2,37.1,1
2023-10-27 00:36:44,P-Usine_B-000987,5.94,2454,488,97.4,41.9,0
2023-10-27 00:36:01,P-Usine_B-000988,4.3,2576,489,97.6,35.2,0
2023-10-27 00:40:40,P-Usine_B-000989,4.3,2487,490,97.8,43.7,0
2023-10-27 00:40:24,P-Usine_B-000990,4.57,2525,491,98.0,37.9,2
2023-10-27 00:42:12,P-Usine_B-000991,5.49,2524,492,98.2,43.8,2
2023-10-27 00:39:50,P-Usine_B-000992,5.46,2481,493,98.4,36.8,1
2023-10-27 00:37:48,P-Usine_B-000993,4.87,2458,494,98.6,40.9,0
2023-10-27 00:38:41,P-Usine_B-000994,5.42,2493,495,98.8,37.2,2
2023-10-27 00:42:24,P-Usine_B-000995,5.11,2422,496,99.0,40.3,1
2023-10-27 00:43:59,,5.8,2483,497,99.2,38.0,1
2023-10-27 00:49:01,P-Usine_B-000997,5.5,2437,498,99.4,37.9,2
2023-10-27 00:48:27,P-Usine_B-000998,5.73,2519,499,99.6,37.2,0
2023-10-27 00:51:50,P-Usine_B-000999,4.63,2552,500,99.8,36.8,2
2023-10-27 00:45:08,P-Usine_B-001000,4.44,2412,1,0.0,38.2,1
